fraud_probability,is_anomaly,is_fraud
-0.5324514082330155,-0.3312323022986012,0
-0.5342479361098991,-0.3312323022986012,0
1.879898439487083,-0.3312323022986012,1
1.8797743207424094,3.0190292222722723,1
-0.5339049444580751,3.0190292222722723,0
1.8790376243489526,3.0190292222722723,1
-0.5343038029528665,-0.3312323022986012,0
-0.5343405858036311,-0.3312323022986012,0
-0.5344403645067908,-0.3312323022986012,0
1.8799075632079998,3.0190292222722723,1
-0.5341787015427215,-0.3312323022986012,0
1.8799080453966446,-0.3312323022986012,1
-0.5342463057995998,-0.3312323022986012,0
-0.5341756632030161,-0.3312323022986012,0
-0.532998566496015,-0.3312323022986012,0
-0.533865833849684,-0.3312323022986012,0
1.879871606135765,-0.3312323022986012,1
-0.5342156983558202,-0.3312323022986012,0
1.8798754505775221,-0.3312323022986012,1
-0.5337807617958089,-0.3312323022986012,0
-0.5343855797960341,-0.3312323022986012,0
-0.5340494911095512,-0.3312323022986012,0
-0.534336332967749,-0.3312323022986012,0
1.879907415064142,-0.3312323022986012,1
-0.5336239835766593,-0.3312323022986012,0
-0.5342350379368331,-0.3312323022986012,0
-0.5343882643424592,-0.3312323022986012,0
-0.5333257012146357,-0.3312323022986012,0
-0.5327650113800454,-0.3312323022986012,0
-0.5341047414796978,-0.3312323022986012,0
-0.5344095218616672,-0.3312323022986012,0
1.8795773705186354,-0.3312323022986012,1
-0.5343037531572656,-0.3312323022986012,0
-0.5343292604198924,-0.3312323022986012,0
-0.5343513649351405,-0.3312323022986012,0
1.8595156258685437,-0.3312323022986012,1
1.8799083391277789,-0.3312323022986012,1
-0.5334653244980673,-0.3312323022986012,0
-0.5321149924259316,-0.3312323022986012,0
-0.5344375818090076,-0.3312323022986012,0
1.8799049131839813,3.0190292222722723,1
-0.5342641278372922,-0.3312323022986012,0
1.8799078249072183,-0.3312323022986012,1
1.8799083390223736,-0.3312323022986012,1
-0.534335728488095,-0.3312323022986012,0
-0.5337874833950279,-0.3312323022986012,0
1.8789420282610654,3.0190292222722723,1
-0.5343070524046146,-0.3312323022986012,0
1.8797351662641748,-0.3312323022986012,1
-0.5342881386958263,-0.3312323022986012,0
-0.5343729635831437,-0.3312323022986012,0
-0.5329735805174478,-0.3312323022986012,0
-0.5301991892235645,-0.3312323022986012,0
-0.534037656138996,-0.3312323022986012,0
-0.5311040174998128,-0.3312323022986012,0
-0.5340494669908676,-0.3312323022986012,0
-0.534072615562775,-0.3312323022986012,0
-0.5337178971658549,-0.3312323022986012,0
-0.5342016341896891,-0.3312323022986012,0
1.8799031146572924,-0.3312323022986012,1
1.8797293701461466,-0.3312323022986012,1
-0.53351242956174,-0.3312323022986012,0
-0.5344246677390366,-0.3312323022986012,0
-0.5343997593849563,-0.3312323022986012,0
-0.5344505299488638,-0.3312323022986012,0
-0.5344488125845137,-0.3312323022986012,0
-0.5339100796245332,-0.3312323022986012,0
-0.5344600461658652,-0.3312323022986012,0
-0.5339820938981518,-0.3312323022986012,0
-0.5344016434378314,-0.3312323022986012,0
-0.5336163039710601,-0.3312323022986012,0
1.8798679493151649,-0.3312323022986012,1
-0.5343044018653925,-0.3312323022986012,0
1.8797837559801347,-0.3312323022986012,1
-0.5337791728091817,-0.3312323022986012,0
1.8799071030808006,-0.3312323022986012,1
-0.5344556173983807,-0.3312323022986012,0
-0.53441119730763,-0.3312323022986012,0
1.8790582452012063,-0.3312323022986012,1
-0.5340927828368082,-0.3312323022986012,0
1.8798198264641433,3.0190292222722723,1
1.8798576392587878,-0.3312323022986012,1
-0.5337047408915727,-0.3312323022986012,0
-0.5343796712172837,-0.3312323022986012,0
-0.5339146968411621,-0.3312323022986012,0
-0.534238387412358,-0.3312323022986012,0
-0.5335679356904088,-0.3312323022986012,0
-0.5342703707268222,-0.3312323022986012,0
-0.5336349633454415,-0.3312323022986012,0
1.8799064683921414,3.0190292222722723,1
-0.5343801881267359,-0.3312323022986012,0
1.8020413558930901,-0.3312323022986012,1
1.8799083657087332,-0.3312323022986012,1
-0.5339805591079541,-0.3312323022986012,0
1.8774998122950588,-0.3312323022986012,1
-0.5344431386554772,-0.3312323022986012,0
-0.5344416528220922,-0.3312323022986012,0
-0.534399928797979,-0.3312323022986012,0
1.8799073218216071,-0.3312323022986012,1
-0.5342399305547417,-0.3312323022986012,0
1.879743069021638,3.0190292222722723,1
-0.5332743346311489,-0.3312323022986012,0
-0.5319769653331206,-0.3312323022986012,0
-0.5343898064887949,-0.3312323022986012,0
-0.5312296624791688,-0.3312323022986012,0
-0.5344345990327865,-0.3312323022986012,0
-0.5342549456838299,-0.3312323022986012,0
-0.5344719523479358,-0.3312323022986012,0
1.8799077426403703,-0.3312323022986012,1
-0.5344309687424993,-0.3312323022986012,0
1.8798706537608658,-0.3312323022986012,1
-0.534141288213476,-0.3312323022986012,0
1.8796492387368489,3.0190292222722723,1
1.879892458141645,3.0190292222722723,1
-0.5344170951179327,-0.3312323022986012,0
-0.5340701244181986,-0.3312323022986012,0
1.8797313669871023,-0.3312323022986012,1
-0.514845879532773,-0.3312323022986012,0
-0.534314067290562,-0.3312323022986012,0
-0.5319413285011879,-0.3312323022986012,0
-0.5330375945668073,-0.3312323022986012,0
-0.5342176392651091,-0.3312323022986012,0
-0.5343753877587117,-0.3312323022986012,0
-0.5343157052483791,-0.3312323022986012,0
1.879860230493587,3.0190292222722723,1
-0.5344391368976494,-0.3312323022986012,0
-0.5336531533406695,-0.3312323022986012,0
-0.5342730386449194,-0.3312323022986012,0
1.8799084332232818,-0.3312323022986012,1
-0.533350014605797,-0.3312323022986012,0
-0.5342760735583807,-0.3312323022986012,0
-0.5058360406938369,-0.3312323022986012,0
1.8729744918774613,3.0190292222722723,1
-0.5338835050918799,-0.3312323022986012,0
-0.5342896845802556,-0.3312323022986012,0
-0.5202164601230307,-0.3312323022986012,0
-0.5343069025910756,-0.3312323022986012,0
-0.533934070195015,-0.3312323022986012,0
-0.5341617468859995,-0.3312323022986012,0
-0.5338604304578103,-0.3312323022986012,0
-0.5344107490237384,-0.3312323022986012,0
-0.5342731272459549,-0.3312323022986012,0
-0.5313089779697971,-0.3312323022986012,0
-0.5344215905717761,-0.3312323022986012,0
-0.5342776669266649,-0.3312323022986012,0
-0.534367581748903,-0.3312323022986012,0
1.8788382933809686,3.0190292222722723,1
-0.5343476314149318,-0.3312323022986012,0
1.879908414676257,3.0190292222722723,1
1.8794123217935659,3.0190292222722723,1
1.8585442913030623,3.0190292222722723,1
-0.5344544377471956,-0.3312323022986012,0
-0.5328299492998633,-0.3312323022986012,0
-0.5318600752171359,-0.3312323022986012,0
-0.5342916459408312,-0.3312323022986012,0
1.879908209436597,-0.3312323022986012,1
-0.5344455180401851,-0.3312323022986012,0
-0.5344688603846363,-0.3312323022986012,0
-0.5344623128407675,-0.3312323022986012,0
-0.532364918174379,-0.3312323022986012,0
-0.5342228152817948,-0.3312323022986012,0
1.8757337748043248,-0.3312323022986012,1
-0.534438948406947,-0.3312323022986012,0
-0.5342505917462507,-0.3312323022986012,0
-0.5344103029475475,-0.3312323022986012,0
-0.5342758474841839,-0.3312323022986012,0
-0.5341963224177837,-0.3312323022986012,0
-0.5335412946327945,-0.3312323022986012,0
1.8798502570757394,-0.3312323022986012,1
-0.5338222020512724,-0.3312323022986012,0
-0.5344299780728946,-0.3312323022986012,0
-0.5335109740254833,-0.3312323022986012,0
-0.5340307758383573,-0.3312323022986012,0
-0.5343851153270095,-0.3312323022986012,0
-0.5335613835881625,-0.3312323022986012,0
1.8799018259454332,3.0190292222722723,1
-0.5342764040976402,-0.3312323022986012,0
-0.5343955458663332,-0.3312323022986012,0
-0.5210722855044905,-0.3312323022986012,0
-0.5336335448667212,-0.3312323022986012,0
-0.5342915580682063,-0.3312323022986012,0
-0.5341465160613064,-0.3312323022986012,0
1.8686053509154312,3.0190292222722723,1
-0.5327180162174233,-0.3312323022986012,0
-0.5341873670654168,-0.3312323022986012,0
-0.5343589103056966,-0.3312323022986012,0
1.8498307170998363,-0.3312323022986012,1
-0.5322586537291265,-0.3312323022986012,0
1.8797773769574737,-0.3312323022986012,1
1.8799024039101084,-0.3312323022986012,1
1.8799010942165653,-0.3312323022986012,1
-0.5284483278917225,-0.3312323022986012,0
1.879907548903862,-0.3312323022986012,1
-0.5334887942581378,-0.3312323022986012,0
-0.5344361741559247,-0.3312323022986012,0
-0.5334700593061023,-0.3312323022986012,0
-0.5335446059564308,-0.3312323022986012,0
-0.5344015163380571,-0.3312323022986012,0
-0.5342280862687322,-0.3312323022986012,0
-0.534090061984049,-0.3312323022986012,0
-0.5338187349456424,-0.3312323022986012,0
-0.533670231521453,-0.3312323022986012,0
1.8798373894305693,-0.3312323022986012,1
-0.5336884377070233,-0.3312323022986012,0
-0.5330670186688959,3.0190292222722723,0
-0.5342607504118139,-0.3312323022986012,0
1.879881419970919,-0.3312323022986012,1
-0.5342335504063548,-0.3312323022986012,0
1.879889393639768,-0.3312323022986012,1
-0.5337781422466182,-0.3312323022986012,0
1.879899436107737,3.0190292222722723,1
-0.5343759658472055,-0.3312323022986012,0
-0.5323151458494317,-0.3312323022986012,0
1.8799080546367168,-0.3312323022986012,1
-0.5343903511825008,-0.3312323022986012,0
-0.5165256736821842,-0.3312323022986012,0
-0.5343789511450455,-0.3312323022986012,0
-0.5344000787421627,-0.3312323022986012,0
-0.5143914582433167,-0.3312323022986012,0
-0.5174443069272985,-0.3312323022986012,0
-0.533562788277845,-0.3312323022986012,0
-0.53439584331515,-0.3312323022986012,0
-0.5344182486917971,3.0190292222722723,0
-0.5343473900540705,-0.3312323022986012,0
-0.5341091827208347,-0.3312323022986012,0
-0.5344457205167024,-0.3312323022986012,0
-0.5344413129077679,-0.3312323022986012,0
-0.5333340084206464,-0.3312323022986012,0
-0.5344357887313361,-0.3312323022986012,0
1.879769569606244,-0.3312323022986012,1
-0.5344511681573013,3.0190292222722723,0
-0.5241109386573964,-0.3312323022986012,0
1.8799083631179305,-0.3312323022986012,1
1.8799083326380406,-0.3312323022986012,1
-0.5341972067924737,-0.3312323022986012,0
-0.5343243363073186,-0.3312323022986012,0
-0.5337445642948508,-0.3312323022986012,0
1.879896120311731,3.0190292222722723,1
-0.5340035921112611,-0.3312323022986012,0
-0.5342918054579381,-0.3312323022986012,0
-0.5343010442240036,-0.3312323022986012,0
-0.5343720140849976,-0.3312323022986012,0
-0.5344555472306631,3.0190292222722723,0
-0.5343059821054891,-0.3312323022986012,0
-0.5340671219469203,-0.3312323022986012,0
-0.5337222639118612,-0.3312323022986012,0
-0.5341828356508719,-0.3312323022986012,0
-0.5209887786774064,-0.3312323022986012,0
-0.533890666517755,-0.3312323022986012,0
-0.5342994781160822,-0.3312323022986012,0
-0.5313233462001737,-0.3312323022986012,0
-0.5341822269474944,-0.3312323022986012,0
-0.5341010057576827,-0.3312323022986012,0
-0.5341532054201579,-0.3312323022986012,0
-0.5339964811176002,-0.3312323022986012,0
-0.5336456310511181,-0.3312323022986012,0
-0.5286568264589109,-0.3312323022986012,0
1.8740345529436149,3.0190292222722723,1
-0.5344434045268402,-0.3312323022986012,0
-0.5342396796339308,-0.3312323022986012,0
-0.5329781449138316,3.0190292222722723,0
1.879902027818423,3.0190292222722723,1
-0.5252497046078977,-0.3312323022986012,0
1.879894482238185,3.0190292222722723,1
1.8788062971313126,-0.3312323022986012,1
-0.5334535531921145,-0.3312323022986012,0
1.8799080869490739,3.0190292222722723,1
-0.5344519612987793,-0.3312323022986012,0
-0.5344106169892598,-0.3312323022986012,0
-0.5344052720190284,-0.3312323022986012,0
1.8761707583461786,-0.3312323022986012,1
1.879690215210972,3.0190292222722723,1
-0.5343837452583414,-0.3312323022986012,0
-0.5340575087432436,-0.3312323022986012,0
-0.5343581575315589,-0.3312323022986012,0
-0.534004207687132,-0.3312323022986012,0
-0.5318146697857387,-0.3312323022986012,0
1.879837635909645,-0.3312323022986012,1
1.8796948988428475,3.0190292222722723,1
1.8797839389219029,-0.3312323022986012,1
-0.5344689860869327,-0.3312323022986012,0
1.8798373625097065,-0.3312323022986012,1
-0.5341850455470049,-0.3312323022986012,0
-0.5336773949967487,-0.3312323022986012,0
-0.5343521909897238,-0.3312323022986012,0
1.879904730511471,-0.3312323022986012,1
-0.5341433789320643,3.0190292222722723,0
1.676963656263713,-0.3312323022986012,1
1.8799067043381497,3.0190292222722723,1
-0.5344452112935294,-0.3312323022986012,0
-0.5343250073090877,-0.3312323022986012,0
-0.5341738950558764,-0.3312323022986012,0
-0.5336919639597207,-0.3312323022986012,0
1.8799003189794004,-0.3312323022986012,1
-0.5325006599094071,-0.3312323022986012,0
-0.5344189290055358,-0.3312323022986012,0
-0.5341094008042405,-0.3312323022986012,0
-0.5342596913703258,-0.3312323022986012,0
-0.5342632881079851,-0.3312323022986012,0
-0.5341565864940115,-0.3312323022986012,0
-0.5343473176423215,-0.3312323022986012,0
-0.534046070175272,-0.3312323022986012,0
1.879899659197761,-0.3312323022986012,1
1.8780953470932904,3.0190292222722723,1
-0.5343993136835548,-0.3312323022986012,0
1.8756559839078404,3.0190292222722723,1
-0.5341441314916685,-0.3312323022986012,0
-0.5344444360705747,-0.3312323022986012,0
-0.5335268609773582,-0.3312323022986012,0
-0.5343174815007321,-0.3312323022986012,0
-0.5318467205605952,-0.3312323022986012,0
-0.5343829559022105,-0.3312323022986012,0
-0.5344593824307527,-0.3312323022986012,0
-0.5334450092372263,-0.3312323022986012,0
1.8797863067131244,-0.3312323022986012,1
-0.5338735212788808,-0.3312323022986012,0
-0.5336891429792457,-0.3312323022986012,0
-0.5339906089830417,-0.3312323022986012,0
-0.5252034135201123,-0.3312323022986012,0
-0.5341943266853031,-0.3312323022986012,0
1.8790248779264118,-0.3312323022986012,1
1.8636965536450745,-0.3312323022986012,1
-0.5344346279022801,-0.3312323022986012,0
-0.5344693196881138,3.0190292222722723,0
1.8799073579417318,-0.3312323022986012,1
-0.5340454898326611,-0.3312323022986012,0
-0.5322764265943365,-0.3312323022986012,0
-0.5340789109047146,-0.3312323022986012,0
1.8799063514504133,-0.3312323022986012,1
-0.5338632339187378,-0.3312323022986012,0
-0.5344260501533793,-0.3312323022986012,0
-0.5323939764230086,-0.3312323022986012,0
1.87990821922732,-0.3312323022986012,1
1.8798361336622467,-0.3312323022986012,1
1.8798895571736627,-0.3312323022986012,1
-0.5342983777997773,-0.3312323022986012,0
1.8792280371103267,-0.3312323022986012,1
1.828103634977837,3.0190292222722723,1
-0.5343868783851629,-0.3312323022986012,0
-0.534409109884359,-0.3312323022986012,0
-0.5343967336563501,-0.3312323022986012,0
-0.534353510387409,-0.3312323022986012,0
-0.5344698077793454,-0.3312323022986012,0
-0.5343312422012552,-0.3312323022986012,0
-0.534343028537731,-0.3312323022986012,0
-0.5342055300594964,-0.3312323022986012,0
-0.5328619657582917,-0.3312323022986012,0
-0.5344731250612184,-0.3312323022986012,0
1.8791433165417986,-0.3312323022986012,1
1.879416208232512,-0.3312323022986012,1
-0.5275545718250458,-0.3312323022986012,0
-0.5342256431415067,-0.3312323022986012,0
-0.5344363578743416,-0.3312323022986012,0
-0.530384791996677,-0.3312323022986012,0
-0.5344310964363986,-0.3312323022986012,0
-0.5342049937774943,-0.3312323022986012,0
-0.5322174704444563,-0.3312323022986012,0
-0.5344522233836172,-0.3312323022986012,0
-0.5344269915327954,-0.3312323022986012,0
-0.5341515562593994,-0.3312323022986012,0
-0.5343431772952566,-0.3312323022986012,0
-0.534259577281707,-0.3312323022986012,0
1.8637240058643465,-0.3312323022986012,1
-0.5343684129779727,-0.3312323022986012,0
-0.5344479530607206,-0.3312323022986012,0
1.8797607845330238,-0.3312323022986012,1
-0.5341786900566817,-0.3312323022986012,0
-0.5344583594237242,-0.3312323022986012,0
-0.5328250968809413,-0.3312323022986012,0
-0.5344348260865198,-0.3312323022986012,0
1.8795363781409993,-0.3312323022986012,1
-0.5343960612785437,-0.3312323022986012,0
-0.5340841299884201,-0.3312323022986012,0
-0.5344002854875348,-0.3312323022986012,0
-0.5305947229583977,-0.3312323022986012,0
-0.5344470900173497,-0.3312323022986012,0
-0.5339583114143992,-0.3312323022986012,0
-0.5045218696533689,-0.3312323022986012,0
-0.5344074206684465,-0.3312323022986012,0
-0.5343563798751044,-0.3312323022986012,0
-0.5262733182070688,-0.3312323022986012,0
1.8799037901380167,-0.3312323022986012,1
-0.5342260319298556,-0.3312323022986012,0
-0.5344605851250421,-0.3312323022986012,0
-0.5343722573037324,-0.3312323022986012,0
-0.5343564476302333,-0.3312323022986012,0
1.8789065729759977,-0.3312323022986012,1
-0.5339778026295592,-0.3312323022986012,0
-0.5342957842190537,-0.3312323022986012,0
-0.5344072844888583,-0.3312323022986012,0
1.879883545907001,-0.3312323022986012,1
1.4177108649420875,-0.3312323022986012,1
-0.5336041860285483,3.0190292222722723,0
-0.5340876765159309,-0.3312323022986012,0
1.8798799034950353,-0.3312323022986012,1
-0.5344666683909459,-0.3312323022986012,0
1.8798962609632386,-0.3312323022986012,1
-0.5342007119868262,-0.3312323022986012,0
-0.5342293056608061,-0.3312323022986012,0
-0.5110675471797843,-0.3312323022986012,0
-0.5341592350035824,-0.3312323022986012,0
-0.5344447624316367,3.0190292222722723,0
-0.5335414346717482,-0.3312323022986012,0
1.8708278633008097,-0.3312323022986012,1
-0.5337623183969882,-0.3312323022986012,0
1.8799068833876698,-0.3312323022986012,1
1.879891851926689,-0.3312323022986012,1
-0.534237728641654,-0.3312323022986012,0
1.8799079096067621,-0.3312323022986012,1
-0.5344150362205341,-0.3312323022986012,0
-0.534297448431563,-0.3312323022986012,0
-0.5323204572435344,-0.3312323022986012,0
-0.5340702144337918,-0.3312323022986012,0
-0.5344157765878674,-0.3312323022986012,0
-0.534030688654375,-0.3312323022986012,0
-0.5337108549291796,-0.3312323022986012,0
1.8799068674426018,-0.3312323022986012,1
-0.5343783133433869,-0.3312323022986012,0
-0.5343724786503221,-0.3312323022986012,0
-0.5344065004272223,-0.3312323022986012,0
-0.5344056130865054,-0.3312323022986012,0
-0.534425353231829,-0.3312323022986012,0
-0.5344564469051242,-0.3312323022986012,0
-0.5339896279805644,-0.3312323022986012,0
-0.5343683919758158,-0.3312323022986012,0
1.8794732140482557,-0.3312323022986012,1
1.879905215370108,3.0190292222722723,1
-0.5344225320753686,-0.3312323022986012,0
-0.5337256668897539,-0.3312323022986012,0
-0.534397214146742,-0.3312323022986012,0
-0.5344583589622698,-0.3312323022986012,0
1.8766897185974312,3.0190292222722723,1
-0.534437300169033,-0.3312323022986012,0
-0.5343970038834448,-0.3312323022986012,0
1.8799083885990342,-0.3312323022986012,1
-0.5334721888239731,-0.3312323022986012,0
-0.5336947915619604,-0.3312323022986012,0
1.8798899546228987,3.0190292222722723,1
-0.5195402383693918,-0.3312323022986012,0
-0.5341958072894839,-0.3312323022986012,0
1.8799078968790426,-0.3312323022986012,1
-0.5344016971946094,-0.3312323022986012,0
-0.5340114987362027,-0.3312323022986012,0
-0.5344642792845374,-0.3312323022986012,0
-0.5344529032512176,-0.3312323022986012,0
-0.5339977999976243,-0.3312323022986012,0
1.8799063315714337,-0.3312323022986012,1
-0.533642985088538,-0.3312323022986012,0
1.879907169152107,-0.3312323022986012,1
-0.5319051857952841,-0.3312323022986012,0
-0.5344537839478831,-0.3312323022986012,0
-0.534342353875421,-0.3312323022986012,0
1.8784231710427624,-0.3312323022986012,1
-0.5343295540472284,-0.3312323022986012,0
-0.5344439586045745,-0.3312323022986012,0
1.879904836224572,-0.3312323022986012,1
-0.5344633955024258,-0.3312323022986012,0
1.8799082169876387,-0.3312323022986012,1
-0.5310738858679707,-0.3312323022986012,0
-0.5344629609680169,3.0190292222722723,0
-0.5344243827558679,-0.3312323022986012,0
-0.5341590596631515,-0.3312323022986012,0
-0.5343100634453838,-0.3312323022986012,0
-0.5341784031817498,-0.3312323022986012,0
-0.5341732998919025,-0.3312323022986012,0
-0.5344363922758738,-0.3312323022986012,0
-0.5339520357162107,-0.3312323022986012,0
-0.5344572726996626,-0.3312323022986012,0
1.8797857653012477,-0.3312323022986012,1
-0.5341854886768803,3.0190292222722723,0
-0.534255064859102,-0.3312323022986012,0
1.8797065176871908,3.0190292222722723,1
1.8798627448630507,-0.3312323022986012,1
-0.5341707409398584,-0.3312323022986012,0
-0.5341325456938086,-0.3312323022986012,0
-0.5339515146670364,-0.3312323022986012,0
-0.534085082204536,-0.3312323022986012,0
1.879908448589908,-0.3312323022986012,1
1.8798614445310682,-0.3312323022986012,1
-0.5340358162063981,-0.3312323022986012,0
-0.5343490598206574,-0.3312323022986012,0
1.8799084221860318,-0.3312323022986012,1
-0.391858973613657,-0.3312323022986012,0
-0.5340662924498932,-0.3312323022986012,0
-0.5343434141362081,-0.3312323022986012,0
-0.534446496104462,-0.3312323022986012,0
-0.5282556588698847,-0.3312323022986012,0
-0.5343481298064686,-0.3312323022986012,0
-0.5328768328667224,-0.3312323022986012,0
-0.5342180530862839,-0.3312323022986012,0
-0.5341565710155475,-0.3312323022986012,0
-0.5344123131276611,-0.3312323022986012,0
1.8799084492750657,-0.3312323022986012,1
-0.5340775419357773,-0.3312323022986012,0
-0.5343544099427513,-0.3312323022986012,0
-0.5343388344458468,-0.3312323022986012,0
-0.5341627677148405,-0.3312323022986012,0
-0.5344474038974741,-0.3312323022986012,0
1.8799061209471941,3.0190292222722723,1
-0.5269638263828479,-0.3312323022986012,0
-0.5342094935236541,-0.3312323022986012,0
-0.5343813904923146,-0.3312323022986012,0
-0.534449666393375,-0.3312323022986012,0
-0.5341919222207046,-0.3312323022986012,0
-0.5344630623588945,-0.3312323022986012,0
-0.5334491920908491,-0.3312323022986012,0
-0.5343570175292793,-0.3312323022986012,0
-0.5342644864212488,-0.3312323022986012,0
-0.5343720704599978,-0.3312323022986012,0
-0.534197712710267,-0.3312323022986012,0
-0.5344091392726079,-0.3312323022986012,0
-0.5342203203448029,-0.3312323022986012,0
-0.5344383384755589,-0.3312323022986012,0
1.8799083165041595,-0.3312323022986012,1
-0.5343833175495071,-0.3312323022986012,0
-0.5343828399606331,-0.3312323022986012,0
-0.5343189562696774,-0.3312323022986012,0
-0.5289509562068012,-0.3312323022986012,0
1.8797433995824744,-0.3312323022986012,1
-0.534473800081186,-0.3312323022986012,0
1.8798866712703464,3.0190292222722723,1
-0.515472482021657,-0.3312323022986012,0
-0.5342896320939013,-0.3312323022986012,0
-0.5336568653501501,-0.3312323022986012,0
1.879904751514318,3.0190292222722723,1
-0.534043671242246,-0.3312323022986012,0
-0.5344338915516669,-0.3312323022986012,0
-0.534472446159412,-0.3312323022986012,0
-0.5340546862647827,-0.3312323022986012,0
-0.5332018331271953,-0.3312323022986012,0
-0.5338719332278911,-0.3312323022986012,0
-0.5341664381015621,-0.3312323022986012,0
-0.534410162335158,-0.3312323022986012,0
-0.5343374424132273,-0.3312323022986012,0
1.8798603311309017,-0.3312323022986012,1
-0.5334993535648561,-0.3312323022986012,0
-0.5342949507872325,-0.3312323022986012,0
-0.5343506262141183,-0.3312323022986012,0
-0.5344382802754848,-0.3312323022986012,0
-0.5343260383312411,-0.3312323022986012,0
-0.5278809472181422,-0.3312323022986012,0
-0.5344265849524898,-0.3312323022986012,0
-0.5310449013064314,-0.3312323022986012,0
-0.5307993164403995,-0.3312323022986012,0
1.8762905815933517,3.0190292222722723,1
1.8799073267264943,-0.3312323022986012,1
-0.5340715326235559,-0.3312323022986012,0
-0.5135579139329638,-0.3312323022986012,0
1.8798793865687415,3.0190292222722723,1
-0.5342703162995435,-0.3312323022986012,0
-0.5342034222796005,-0.3312323022986012,0
-0.5341639964715056,-0.3312323022986012,0
1.8726082268851398,3.0190292222722723,1
-0.5339810547228326,-0.3312323022986012,0
-0.5343450680031732,-0.3312323022986012,0
1.877610431330513,-0.3312323022986012,1
-0.5342510543371115,-0.3312323022986012,0
-0.5340913783512895,-0.3312323022986012,0
-0.5344698451352059,-0.3312323022986012,0
-0.525635101347443,-0.3312323022986012,0
-0.5342227591528208,-0.3312323022986012,0
-0.5341924199936123,-0.3312323022986012,0
-0.5344373798840244,-0.3312323022986012,0
